id,log2FoldChange,pval,padj
Sdpr,-3.385174633,1.6124297601526E-27,1.15973504506373E-25
Sdr39u1,0.7242849093,0.0281760546,0.0836522242
Sdr42e1,-Inf,0.4015652855,0.6521772736
Sds,0.1761498682,1,1
Sdsl,-1.5498934399,0.1661954461,0.3478884385
Sebox,Inf,1,1
Sec1,1.0843319707,0.1798344099,0.3689825211
Sec11a,0.0957743427,0.6005289044,0.8284139209
Sec11c,0.1050910828,0.6422856855,0.8623001354
Sec13,-0.5125632392,0.0006460898,0.0032598426
Sec14l1,-0.223824472,0.1421487316,0.3084494694
Sec14l2,1.361233652,0.0097291373,0.0343981633
Sec14l5,Inf,1,1
Sec16a,0.1125643041,0.5083666907,0.7492132555
Sec16b,-0.1112676288,0.7214768829,0.9179326192
Sec22a,-0.0042199395,0.9645673862,1
Sec22b,0.0784297372,0.6562936296,0.8717982423
Sec22c,-0.4610536784,0.0151395731,0.0497090906
Sec23a,0.1759690937,0.4132392231,0.6633901985
Sec23b,0.0104035904,0.9767911753,1
Sec23ip,0.1893917969,0.2654758727,0.4905279722
Sec24a,-0.0212296131,0.889374694,1
Sec24b,-0.0982718937,0.5155146465,0.756569348
Sec24c,-0.1398735714,0.3655730225,0.6117200678
Sec24d,0.1409977208,0.3795338313,0.6275066423
Sec31a,-0.1211086658,0.412775714,0.6627698976
Sec31b,-0.4346190189,0.5025018455,0.7431822011
Sec61a1,-0.3077612561,0.0383371821,0.1078586188
Sec61a2,0.025948266,0.9025109032,1
Sec61b,-0.3356380974,0.0616883629,0.1582484641
Sec61g,0.4141288804,0.3935663719,0.6433440408
Sec62,0.6849527702,0.000047772,0.0003159676
Sec63,0.2034854283,0.2132651749,0.4190704569
Secisbp2,0.0700345234,0.7554086756,0.9419001042
Secisbp2l,1.2440441715,6.91157999279188E-12,1.40271617563273E-10
Sectm1a,Inf,1,1
Sectm1b,Inf,1,1
Seh1l,0.5709707439,0.0005700834,0.0029087962
Sel1l,0.1743152897,0.2895275754,0.5215319104
Sel1l2,Inf,1,1
Sel1l3,1.7078579108,0.780963237,0.9613145753
Sele,-0.1199169571,0.7980169006,0.9740067113
Selenbp1,3.0239862739,0.0001928552,0.0011050603
Selenbp2,Inf,1,1
Selk,0.7297776439,0.0005457198,0.0028034344
Selm,-1.2666263829,5.31232640261157E-13,1.22247511192628E-11
Selp,0.4060242507,1,1
Selplg,-Inf,0.4566647984,0.7046739573
Sema3a,-2.2985011011,7.74808097397854E-40,1.13837189694608E-37
Sema3b,1.6067801849,0.0344816207,0.0991368221
Sema3c,1.714553886,4.69782295738753E-09,6.3253329387394E-08
Sema3d,-1.9834608959,0.0019317386,0.0085276286
Sema3e,-1.5102879046,4.27867648593776E-05,0.0002866346
Sema3f,0.4807856786,0.0828304297,0.2011663021
Sema3g,1.0479686905,0.1409185722,0.3062440274
Sema4a,1.9767658788,3.0366304962638E-06,2.57776188793949E-05
Sema4b,0.2384600474,0.2367292473,0.4523884722
Sema4c,1.5155988783,1.68842230913645E-14,4.69643681133585E-13
Sema4d,-0.0316159265,0.900797013,1
Sema4f,-0.0749374117,0.8357560428,1
Sema4g,0.7192648629,0.2903046124,0.5223842026
Sema5a,0.6816145248,0.0031749708,0.0131133464
Sema5b,-2.1653012189,0.3551697632,0.5989178174
Sema6a,2.7419740082,0.0949780094,0.2245996809
Sema6b,2.9211089822,4.24047962028029E-15,1.24818227179141E-13
Sema6c,0.9065362083,0.0199472581,0.0626861732
Sema6d,2.2489530478,0.0263006225,0.0788055954
Sema7a,-0.7239255041,0.0228190662,0.0702722588
Senp1,-0.0798402098,0.603092967,0.8305029322
Senp2,-0.1027142775,0.5507027326,0.7875272637
Senp3,-0.2144294423,0.2004676828,0.4001903921
Senp5,-0.077484351,0.6150601427,0.8395842018
Senp6,0.0698991979,0.6907590532,0.8969744769
Senp7,0.497680577,0.0212787833,0.0662409063
Senp8,0.149974379,0.6335501982,0.8547956421
Sep15,-0.4566896161,0.0019554361,0.0086211713
Sephs1,-0.0964637663,0.5365821584,0.7755042293
Sephs2,-0.1671931877,0.3500043862,0.5935847868
Sepn1,-0.5172522612,0.0008381664,0.0041118951
Sepp1,1.883229283,4.80786936379722E-06,3.91137124295666E-05
Sepsecs,0.5577400813,0.0297195894,0.0875994072
Sept1,-0.1180090719,0.7789769064,0.9596877941
Sept10,0.2317777008,0.1855672144,0.3780846766
Sept11,-1.743805942,1.3847947122424E-22,7.02201212491059E-21
Sept12,1.8023886794,0.315066741,0.5504062273
Sept2,-0.3474527457,0.0201144078,0.0630156132
Sept3,1.4343816013,0.0066124555,0.0249108285
Sept4,3.0422475916,1.9216720056245E-11,3.63805526174948E-10
Sept5,-0.5573360832,0.0751187847,0.1858776319
Sept6,-0.638478586,0.000303396,0.0016525276
Sept7,-0.3610225213,0.0219423991,0.0679883569
Sept8,-0.6709427475,9.61225810124009E-06,7.43965406394944E-05
Sept9,-0.5516206986,0.0040573274,0.016231198
Sepw1,-1.0730745153,2.14915268197874E-09,3.06843310657928E-08
Sepx1,-0.1998844943,0.2743302663,0.5019854631
Serac1,0.5926640869,0.007710099,0.0283137369
Serbp1,-1.0375704776,1.60250570271059E-13,3.99812380690784E-12
Serf1,0.1357438323,0.6153330877,0.8396900673
Serf2,-0.0681647227,0.7188704291,0.9163119291
Sergef,-1.115049977,0.0002596491,0.0014370146
Serhl,0.4368544567,0.0683480062,0.1721468463
Serinc1,0.5504362731,0.0007869966,0.0038874917
Serinc2,-0.3377344684,0.4682259157,0.7137995292
Serinc3,2.0789112537,2.19575646908806E-28,1.67755794238328E-26
Serinc4,0.6596935146,0.0972497018,0.2285383987
Serinc5,1.0121191613,4.41260484550707E-08,0.000000515
Serp1,-0.1355466394,0.3744375312,0.6214715808
Serp2,0.0895042701,0.8148270928,0.9865387889
Serpina10,NA,NA,NA
Serpina11,-0.8663673366,0.4994510763,0.7409346967
Serpina12,3.9667078585,0.1158408241,0.262536822
Serpina3b,Inf,1,1
Serpina3c,Inf,1.08435232570337E-14,3.06075804250262E-13
Serpina3f,8.9923595693,8.56578787249966E-17,2.90425825499545E-15
Serpina3g,6.1976345004,2.43521354257234E-08,2.95422165115162E-07
Serpina3h,3.7328704796,0.0015170156,0.006917108
Serpina3i,Inf,3.71620839831309E-64,1.30370657891841E-61
Serpina3m,Inf,1.04636922716411E-12,2.3179235844009E-11
Serpina3n,10.3890241375,2.42375586555287E-187,1.04160908322135E-183
Serpina4-ps1,Inf,1,1
Serpina5,Inf,1,1
Serpina9,-1.8397732627,0.495393241,0.740634007
Serpinb10-ps,-Inf,0.3098764727,0.544548821
Serpinb1a,2.8912158586,3.08872040072953E-13,7.33357785753324E-12
Serpinb1b,3.5744197887,6.87179157043544E-12,1.39794197746491E-10
Serpinb1c,-3.6916324074,0.1378429246,0.3008150151
Serpinb2,0.4531387445,0.4419126596,0.6920112738
Serpinb6a,-0.7002383407,2.22963745802662E-06,1.94753393818484E-05
Serpinb6b,-0.5067084704,0.215438351,0.4223833714
Serpinb6c,1.1299597313,1,1
Serpinb7,Inf,0.9367466762,1
Serpinb8,0.9727136472,0.0189735116,0.0601539404
Serpinb9,-0.221219928,0.3248691799,0.5624458775
Serpinb9b,-1.5100009121,0.0008016205,0.0039529136
Serpinb9c,2.1263496248,0.9701991991,1
Serpinb9d,Inf,0.826702954,0.994935896
Serpinb9e,Inf,0.1122770728,0.2560078102
Serpinb9g,-Inf,0.4052578717,0.6544276951
Serpinc1,0.1590565976,1,1
Serpind1,-Inf,0.4352391194,0.686015398
Serpine1,-0.9870699611,8.61333638175893E-09,1.11409520242615E-07
Serpine2,6.5244566142,2.16700069834887E-09,3.08878457749727E-08
Serpine3,0.6634904879,0.6476002765,0.8660102044
Serpinf1,1.2296635116,0.0114948351,0.0395508839
Serpinf2,0.5815756728,0.9895377103,1
Serping1,7.180495168,9.10451251895488E-142,2.2358081457262E-138
Serpinh1,-1.0225142266,7.69894325087145E-11,1.34496783010651E-09
Serpini1,1.9593832988,1.72228590129607E-13,4.26600787367139E-12
Sertad1,-0.5050427285,0.0037454374,0.0151278357
Sertad2,-0.5625875334,0.0003531903,0.0018978873
Sertad3,-0.123655603,0.6216970782,0.8443527514
Sertad4,-1.6373190962,2.60394046991757E-21,1.23310569360559E-19
Sesn1,0.3746923171,0.0894040064,0.2142555235
Sesn2,0.2195915873,0.5884657755,0.8176654958
Sesn3,1.7658217774,2.76407812382806E-12,5.82285575350543E-11
Sestd1,1.0146046519,0.000000026,3.13740099608094E-07
Set,-0.8096250086,5.68376104829262E-08,6.51793545164444E-07
Setbp1,2.0433869493,1.07569371551392E-05,8.25867573456196E-05
Setd1a,0.2650863931,0.1139886961,0.2591543031
Setd2,0.4215248583,0.0114015913,0.0392772255
Setd3,-0.3532610035,0.0381197297,0.1073170903
Setd4,0.3753312984,0.3322687831,0.5713414405
Setd5,0.3391942567,0.0379214315,0.106916419
Setd6,-0.9552382613,2.73768594118656E-06,2.34834437769446E-05
Setd7,-0.6897617858,4.92781268543166E-06,4.00326559842014E-05
Setd8,-0.6568883826,1.83191047841194E-05,0.0001341736
Setdb1,0.4091453321,0.0159167774,0.0519182928
Setdb2,0.4165901171,0.0642009387,0.1636438519
Setmar,0.0684477269,0.908920255,1
Setx,0.3374563425,0.0413883448,0.1149297664
Sez6,Inf,1,1
Sez6l,NA,NA,NA
Sez6l2,-0.5345017221,0.5947329145,0.823144831
Sf1,-0.2410003569,0.1063320806,0.2453158591
Sf3a1,-0.5704234103,0.0002416285,0.0013481315
Sf3a2,-0.6125424266,0.0001591637,0.0009299878
Sf3a3,-0.4916751803,0.0015345272,0.0069802916
Sf3b1,-0.0780202178,0.5958176814,0.8242480237
Sf3b2,-0.2329447769,0.1164632944,0.2636735274
Sf3b3,-0.1483559726,0.3160901764,0.5517455455
Sf3b4,-0.5170785098,0.002915389,0.0121965287
Sf3b5,-0.6578288856,4.82029153114788E-05,0.0003185729
Sfi1,0.5573303562,0.1416210084,0.3075590478
Sfmbt1,0.5990452483,0.0030102329,0.0125383821
Sfmbt2,-1.9930391716,1.0987602822439E-09,1.64670350930886E-08
Sfn,0.027487287,1,1
Sfpq,-0.2852195004,0.0544813068,0.1434421295
Sfr1,-0.0564046927,0.7037469318,0.9060372796
Sfrp1,2.6605411273,1.86654803377883E-08,2.2951330973289E-07
Sfrp2,3.7607932478,9.13931202960598E-10,1.38662642355628E-08
Sfrp4,0.9076865981,0.0064832054,0.0245045204
Sfrp5,Inf,1,1
Sfrs18,0.434358689,0.0107877804,0.0374933167
Sfswap,0.101878614,0.5619575303,0.7947387862
Sft2d1,0.293605254,0.3878999782,0.6370498352
Sft2d2,-0.1083828771,0.5949187247,0.8232031617
Sft2d3,0.5484434734,0.0507929583,0.1356846859
Sfta2,0.7136958404,1,1
Sftpb,-0.9363941213,0.6106713451,0.83599823
Sftpc,1.877370781,1,1
Sfxn1,-0.5321775402,0.0008469211,0.0041424444
Sfxn2,0.1909497622,0.3157592854,0.5512240369
Sfxn3,0.2265295914,0.1805610104,0.3700338303
Sfxn4,-0.9736720955,0.0414898622,0.1150525459
Sfxn5,1.3895326558,2.49210255601527E-08,3.01260498860074E-07
Sgca,-0.552262244,0.6661635003,0.8793849309
Sgcb,0.4504859672,0.042916566,0.1183596614
Sgcd,2.1762561161,0.0445830082,0.1222296658
Sgce,0.3219297364,0.1280496766,0.2839491667
Sgcg,-Inf,0.3098764727,0.544548821
Sgcz,-0.8576834114,0.5002925552,0.7409346967
Sgip1,3.4520027228,0.0057467389,0.0220652979
Sgk1,-0.7568091699,0.1228389993,0.2749124329
Sgk2,-1.9453769884,0.4199871368,0.6700927122
Sgk3,2.1340078556,1.37285886804641E-09,2.01704649074511E-08
Sgms1,-0.5719652524,0.022825671,0.070280008
Sgms2,-0.3503756214,0.0325972256,0.0945732164
Sgol1,0.0962644351,0.6722330304,0.8831806691
Sgol2,0.0795114103,0.6951360541,0.9005493081
Sgpl1,-0.3322207671,0.0300822592,0.0884430666
Sgpp1,0.4614553162,0.0275659089,0.0821671533
Sgpp2,0.4664429569,0.7981485438,0.9740121625
Sgsh,0.4500011605,0.061497475,0.1578765824
Sgsm1,0.0456077005,1,1
Sgsm2,-0.1960377697,0.4834192446,0.7285798006
Sgsm3,-0.2987572532,0.102941822,0.2388405885
Sgta,-0.4115702852,0.0076614032,0.0281649959
Sgtb,0.1943164508,0.417457985,0.6677307864
Sh2b1,-0.0298969219,0.8556428937,1
Sh2b2,0.5747627636,0.0316877182,0.092402354
Sh2b3,-0.8643418502,3.21911551634408E-08,3.81368681777772E-07
Sh2d1b1,-3.3823177795,2.45857214357809E-05,0.0001747843
Sh2d2a,NA,NA,NA
Sh2d3c,0.1774131133,0.6503006822,0.8678416837
Sh2d4a,4.4167008418,6.02222438545581E-17,2.10410644686962E-15
Sh2d4b,Inf,1,1
Sh2d5,0.0949610261,0.9723508409,1
Sh2d7,-0.8683084031,0.1831630538,0.3743398995
Sh3bgr,-0.4804852304,0.6901111877,0.896404059
Sh3bgrl,0.1974363247,0.219086638,0.4279172035
Sh3bgrl2,0.5846276348,0.1265465168,0.2812095568
Sh3bgrl3,-0.6658016397,6.67142290748907E-05,0.0004260095
Sh3bp1,-0.0748213032,0.6476322736,0.8660102044
Sh3bp2,-0.5467839898,0.0177021159,0.0568571324
Sh3bp4,-1.5070531324,1.1534903574518E-16,3.85019402807699E-15
Sh3bp5,-2.3139005101,1.04308562692248E-30,9.29048804497272E-29
Sh3bp5l,-0.1586088352,0.3743114212,0.6213822628
Sh3d19,-0.3244046334,0.0481796536,0.1300986875
Sh3gl1,-0.0775542771,0.6279515906,0.8500935457
Sh3gl2,Inf,0.8074677452,0.9811409891
Sh3gl3,-1.6949638843,0.0094135516,0.0334474889
Sh3glb1,-0.3013185629,0.0449981996,0.1230934201
Sh3glb2,-0.5833973325,0.0005630194,0.002877878
Sh3kbp1,-1.1948932385,4.75007330958906E-17,1.68011852246576E-15
Sh3pxd2a,-0.4692316775,0.001524356,0.0069487349
Sh3pxd2b,1.5100595865,2.34369580296533E-14,6.41530746066464E-13
Sh3rf1,-0.8157439613,0.000049839,0.0003283755
Sh3rf2,0.105144502,1,1
Sh3rf3,-2.0764240704,1.48947094369618E-13,3.72692947920484E-12
Sh3tc1,0.3669448077,0.9918451141,1
Sh3tc2,0.8101764861,0.5201662698,0.7610058667
Sh3yl1,0.5995766204,0.0598952769,0.154530923
Shank1,0.4080583903,1,1
Shank2,-2.799182829,3.46616141180509E-16,1.11162900501734E-14
Shank3,2.8104222938,0.2021530983,0.4027598238
Sharpin,0.1179271999,0.5674665719,0.7998194149
Shb,-1.0594118016,1.18468720962524E-09,1.76013596659101E-08
Shbg,3.5028768436,0.0751062127,0.1858776319
Shc1,0.4788976004,0.0040747664,0.016285802
Shc2,0.5393755522,0.0696432144,0.1747944015
Shc3,0.1087535497,1,1
Shc4,0.74573121,0.1198066485,0.2697061666
Shcbp1,-0.0019728248,0.9743927959,1
Shd,0.1161557268,1,1
She,Inf,0.6464385529,0.8653189417
Shf,-0.3388617456,0.1422757282,0.3085303101
Shfm1,-0.3872480799,0.0123504636,0.0418929786
Shisa2,2.2702399186,0.5846413312,0.8143573846
Shisa3,3.7108019614,0.0939596994,0.22281242
Shisa4,-0.7648425593,0.0001104518,0.0006680739
Shisa5,0.4033920676,0.0158492635,0.0517373414
Shisa7,Inf,0.7173540309,0.9152026422
Shkbp1,-0.5179477274,0.0100758102,0.0354126308
Shmt1,-0.2468110269,0.2285054787,0.4409034885
Shmt2,-0.7419757833,5.25542969480391E-05,0.0003441007
Shoc2,-0.2214868546,0.162968745,0.342850658
Shox2,-0.2597965905,0.3104275693,0.544904515
Shpk,0.1893393761,0.8135027085,0.9853517164
Shprh,0.1269136304,0.4995559538,0.7409346967
Shq1,-0.0996593912,0.652692207,0.8694133311
Shroom1,0.7184527061,0.1235822479,0.2762162062
Shroom2,-1.1262902599,1.5325992167477E-09,2.24025344692967E-08
Shroom3,0.5365986514,0.3111691959,0.5458161712
Shroom4,-1.2712133016,6.37552687753008E-09,8.41099823674152E-08
Siae,0.3954719501,0.0664565961,0.1681962437
Siah1a,0.3121802192,0.1299934829,0.2871482873
Siah1b,-0.295150241,0.107927688,0.248098015
Siah2,-0.0365884493,0.8290977234,0.9961689988
Sidt2,-0.0471694058,0.7503455296,0.9386138506
Sigirr,0.8677002694,0.4905134434,0.7360913219
Siglec1,Inf,7.36931920503382E-13,1.66901972509264E-11
Siglec15,2.8294015304,0.5552263352,0.7895715339
Siglec5,Inf,0.7545444867,0.9411640992
Siglece,Inf,1,1
Siglecg,-2.2894628682,2.86790621857999E-05,0.0002005668
Sigmar1,-0.6979564662,2.77572344510033E-05,0.0001948333
Sik1,0.3655514257,0.1382476094,0.3015067755
Sik2,0.159718001,0.445036607,0.6950285522
Sik3,-0.0037943543,0.9618011863,1
Sike1,-0.4139638398,0.0181561537,0.058076718
Sil1,0.1626869841,0.410150787,0.6597260249
Sim2,-0.5557092773,0.2709532068,0.4980020723
Sin3a,0.4408886795,0.0089952278,0.0322410272
Sin3b,-0.8375119029,3.81040614686485E-08,4.48636175784978E-07
Sip1,-0.4018859829,0.0487308117,0.1312159544
Sipa1,-0.3078984063,0.0916184096,0.2184052782
Sipa1l1,0.3450252518,0.072757086,0.1811025643
Sipa1l2,1.0795194991,3.43924938728092E-10,5.53510895596397E-09
Sipa1l3,-1.4149710393,6.60268071449825E-20,2.83042597212531E-18
Sirpa,1.5983299218,4.46138488778629E-11,8.11547155778269E-10
Sirt1,0.2830113443,0.1429779229,0.3096624033
Sirt2,-0.1455738972,0.3968503501,0.647357897
Sirt3,0.2958349194,0.3682851803,0.6141763887
Sirt4,0.237821809,0.4011497632,0.6521772736
Sirt5,-0.3273739535,0.3577306966,0.6021140384
Sirt6,-0.2530449796,0.2527209877,0.4743692704
Sirt7,0.1467459071,0.5193668164,0.7604421421
Sis,-0.9543042701,0.4984299087,0.7409346967
Siva1,-0.4729823785,0.0066861938,0.0251555419
Six1,-0.0882617115,0.650866044,0.8678867349
Six2,-0.6876435444,0.0055614205,0.0214785033
Six3,-1.114249676,0.1417768306,0.3077978932
Six3os1,1.4536658078,1,1
Six4,0.1818286422,0.4149179686,0.6650293595
Six5,1.0754683277,5.31646805123238E-06,4.29262967593634E-05
Ska1,-0.2022056753,0.2853904112,0.5162896027
Skap1,-2.3297793888,0.0151903649,0.0498325138
Skap2,0.331270959,0.0762672723,0.1881507478
Ski,-0.1905331792,0.2108503859,0.4156557493
Skil,0.838174595,4.48523364296355E-05,0.0002986102
Skiv2l,0.3739980856,0.0334906951,0.0967408921
Skiv2l2,-0.299630418,0.0522647165,0.1388180588
Skor1,0.1182794851,1,1
Skp1a,-0.2487104122,0.1622448802,0.3417061701
Skp2,-0.4669520028,0.0030786041,0.0127828996
Sla,1.1510046199,0.5401898927,0.77927696
Sla2,0.0876234212,1,1
Slain1,-0.2976098342,0.6191895277,0.8426302754
Slain2,-0.3842107311,0.024204831,0.0736556991
Slamf7,Inf,1,1
Slamf8,Inf,0.0001125964,0.0006802697
Slamf9,-1.3277096783,0.4698359061,0.7156826961
Slbp,0.5045709193,0.0029878393,0.0124602031
Slc10a1,-0.6220661778,0.5682426792,0.8002696751
Slc10a3,0.2456027541,0.2140478331,0.4202721018
Slc10a5,-1.8882547532,0.4196068633,0.669667722
Slc10a6,Inf,1.75161405961037E-24,1.02068629439669E-22
Slc10a7,-0.0005909889,0.9886677185,1
Slc11a1,3.5371223182,2.30053067443602E-05,0.0001644329
Slc11a2,1.4671884543,9.60962676071583E-16,2.99256311624466E-14
Slc12a1,1.8813231714,1,1
Slc12a2,0.8497848544,1.71529049761648E-05,0.0001261157
Slc12a3,1.0943250699,1,1
Slc12a4,0.1365609526,0.4266025463,0.6775034896
Slc12a5,2.5381776546,0.0010298681,0.00491762
Slc12a6,0.7535729484,3.29384748041577E-05,0.000227212
Slc12a7,-0.6418145966,0.0001896376,0.0010891649
Slc12a8,0.7662689273,0.4342108884,0.68540727
Slc12a9,0.1663564945,0.4769828956,0.7225994514
Slc13a3,Inf,1,1
Slc13a4,0.1245050333,1,1
Slc13a5,2.5683452512,0.699525758,0.9034446115
Slc14a1,2.785782253,0.0030871053,0.012799594
Slc14a2,0.6861303616,1,1
Slc15a1,Inf,1,1
Slc15a2,Inf,0.0228770369,0.0703751367
Slc15a3,8.723014718,7.47773594383918E-68,2.98935536917664E-65
Slc15a4,-0.41497238,0.0205055441,0.0641008007
Slc16a1,2.860261068,1.32257799544547E-46,2.44463610125889E-44
Slc16a10,0.8893305881,9.34902113885431E-05,0.0005770545
Slc16a11,-0.8041594041,0.4106040859,0.6602080476
Slc16a12,0.1341246626,1,1
Slc16a13,-0.6974489834,0.095518833,0.2254522503
Slc16a14,-Inf,0.4292228678,0.6804526985
Slc16a2,7.8091075375,1.38035322451306E-111,1.31823732940997E-108
Slc16a3,2.6600813338,3.84271583969719E-34,3.95546618469429E-32
Slc16a4,0.4594043051,0.4520568763,0.7011924089
Slc16a5,1.0877926561,0.0896298512,0.2145873457
Slc16a6,-0.8070973171,0.0381489701,0.1073642429
Slc16a7,1.6477183575,0.2297794433,0.4428148689
Slc16a8,0.8885314576,0.6446916466,0.8642828231
Slc16a9,2.6390454834,0.0470130461,0.1274069339
Slc17a5,0.8024512364,0.0005737319,0.0029248076
Slc17a6,1.8947761602,0.0233440356,0.0714791542
Slc17a7,1.772602816,0.0126186505,0.0426256031
Slc17a8,0.6635894354,1,1
Slc17a9,1.1755779268,0.1671790628,0.3493142203
Slc18a1,-1.6298994459,0.3725447444,0.6194664496
Slc18a2,0.4160994382,0.2470471298,0.4666020772
Slc19a1,-1.0427759015,1.08988196087602E-05,8.34555054227759E-05
Slc19a2,-0.249282147,0.1994148115,0.3985514021
Slc19a3,1.8802862018,1,1
Slc1a1,1.5966650491,0.6651460347,0.8789421881
Slc1a2,-1.5700412082,0.2270364972,0.4388078915
Slc1a3,0.4014499345,0.6019559298,0.829420323
Slc1a4,-1.2542675349,5.23391698962595E-14,1.37570386929159E-12
Slc1a5,-0.4834480579,0.0048173996,0.018872174
Slc1a6,-3.286588021,6.91335365082297E-20,2.95623256859818E-18
Slc1a7,Inf,0.210385598,0.4148346444
Slc20a1,0.13706586,0.5755845114,0.8059871091
Slc20a2,-0.0108432157,0.9260520389,1
Slc22a1,-Inf,0.3072860118,0.541269243
Slc22a13b,0.4327458867,0.9326474862,1
Slc22a14,Inf,0.6742225752,0.8847698483
Slc22a15,-0.2700068812,0.3001034269,0.5348100671
Slc22a16,1.2293114246,0.8764614921,1
Slc22a17,1.6403567633,7.43507870975083E-05,0.0004686799
Slc22a18,Inf,1,1
Slc22a2,NA,NA,NA
Slc22a21,-0.3585137513,0.2677640291,0.4935517542
Slc22a22,-0.9363941213,0.6413166052,0.8616047239
Slc22a23,5.196481497,1.66956283386042E-79,7.97216253168348E-77
Slc22a4,2.2590986531,2.66585850619002E-06,0.000022936
Slc22a5,-0.2953637321,0.2337845039,0.4486219716
Slc23a1,1.4101761089,0.1257320264,0.2799957694
Slc23a2,1.2309957267,7.99262092403372E-07,7.56153845262188E-06
Slc23a3,1.3098274409,0.5317730505,0.7711061164
Slc24a1,Inf,1,1
Slc24a3,1.531966079,0.000242211,0.0013509431
Slc24a5,1.6108016668,0.0010066989,0.0048123344
Slc24a6,0.9949648468,0.0411204357,0.1143786876
Slc25a1,-0.0635035126,0.7084205953,0.9090264621
Slc25a10,0.0313567279,0.8844656907,1
Slc25a11,-0.0779844548,0.6294470167,0.8516400904
Slc25a12,-0.819683055,4.24617680246254E-05,0.0002846793
Slc25a13,-0.774290616,5.39722386220051E-05,0.0003522334
Slc25a14,0.2281570693,0.38670861,0.6354575094
Slc25a15,-0.1730463619,0.3465110171,0.5889967748
Slc25a16,0.8182192802,4.37411162736009E-05,0.0002925719
Slc25a17,-0.2495326679,0.1221065469,0.2736651293
Slc25a18,1.6154860989,0.6262621315,0.8489429888
Slc25a19,0.1761094925,0.462126699,0.7090287359
Slc25a2,2.1359277116,0.0954080066,0.2252834662
Slc25a20,0.4456623503,0.0276612977,0.0823562864
Slc25a21,1.1503113189,1,1
Slc25a22,-0.1878899844,0.3340336227,0.5735673617
Slc25a23,1.4675342759,0.0059237323,0.0226186047
Slc25a24,-1.0328272955,2.05240354674004E-12,4.38271018241754E-11
Slc25a25,0.2505871962,0.1942711403,0.3909908415
Slc25a26,-0.0277065394,0.891612365,1
Slc25a27,1.1869500369,0.0042752317,0.0169882648
Slc25a28,0.0181594474,0.9627637625,1
Slc25a29,1.366748347,7.16419265854849E-05,0.0004539347
Slc25a3,-1.0091655812,1.13704127991612E-12,2.50586405150745E-11
Slc25a30,-0.5215116121,0.0068815879,0.0257441777
Slc25a31,-0.1355995876,0.7672979368,0.9502524589
Slc25a32,-0.2218807111,0.224559601,0.4355164333
Slc25a33,-0.5993192102,0.0025538271,0.0109019217
Slc25a34,-1.4607376366,0.468102642,0.7137995292
Slc25a35,2.354293104,9.36532871548056E-05,0.0005778536
Slc25a36,0.6875524209,0.0004150776,0.002195441
Slc25a37,1.1330141653,1.54528861524364E-07,1.65814677253671E-06
Slc25a38,-0.7198211571,0.0010505084,0.0050047474
Slc25a39,-0.7046980816,3.49413565845133E-06,2.93282187347551E-05
Slc25a4,-1.0334957935,2.36703019080957E-13,5.70676703787048E-12
Slc25a40,0.4092043851,0.0564804801,0.1474960913
Slc25a41,Inf,1,1
Slc25a42,0.6334489464,0.0659407536,0.1671055971
Slc25a43,-0.4848563629,0.5668088068,0.7993636384
Slc25a44,0.1560244309,0.4003479465,0.6517644853
Slc25a45,0.3113942742,0.3515203192,0.595568134
Slc25a46,0.2734610479,0.1172160426,0.2649150371
Slc25a47,-0.1963295266,0.5368270924,0.7757929985
Slc25a48,-1.8397732627,0.483131765,0.7282563171
Slc25a5,-0.8109924245,4.8080874777052E-05,0.0003178886
Slc26a1,-0.2514377033,0.7405488243,0.9333778335
Slc26a10,0.5102596382,0.8304927346,0.9972178058
Slc26a11,1.2225452887,6.02706094493039E-06,4.81213087056913E-05
Slc26a2,0.4839967767,0.0217880936,0.0676182217
Slc26a3,Inf,1,1
Slc26a5,Inf,1,1
Slc26a6,-0.3470582289,0.2472261363,0.4667051706
Slc26a7,0.7046904581,1,1
Slc26a9,0.6635894354,1,1
Slc27a1,1.4630520554,1.07779407675904E-08,1.37646955271084E-07
Slc27a3,0.3013255171,0.2784333045,0.5070199688
Slc27a4,0.0392090097,0.8561450789,1
Slc27a5,-1.8576834114,0.4485498276,0.6991179197
Slc27a6,-0.0006214742,0.8449404732,1
Slc28a1,-1.9061649019,0.4369556006,0.6871527558
Slc28a2,Inf,1,1
Slc28a3,Inf,0.7073684217,0.9083505612
Slc29a1,-0.288350715,0.1376550766,0.3004813673
Slc29a2,-0.5636745322,0.0365602413,0.1038451004
Slc29a3,-0.2107205169,0.254219523,0.4759866682
Slc29a4,0.404110207,1,1
Slc2a1,1.4721003476,1.85932596811441E-16,6.09958270837532E-15
Slc2a10,0.3154225862,0.5238287428,0.7637503044
Slc2a12,-0.4046260627,0.6705999057,0.8822080685
Slc2a13,2.3049293882,0.0219519447,0.0679988912
Slc2a2,-0.9543042701,0.7195569172,0.9167790844
Slc2a3,1.6109150722,3.61627364989012E-06,0.00003025
Slc2a4,4.1954253601,0.0324301986,0.0942537445
Slc2a4rg-ps,0.091333525,0.856632134,1
Slc2a5,0.3331661349,0.9596325639,1
Slc2a6,1.6287294431,4.79033609319272E-06,3.89895253039692E-05
Slc2a8,1.1073372266,5.2953129521707E-05,0.0003462143
Slc2a9,1.958156627,0.0005902237,0.0030026473
Slc30a1,0.0635301164,0.8391019119,1
Slc30a2,0.6861303616,1,1
